order_value_gbp,number_of_items,country_0,city_0,type_of_food_2,time_of_day,prep_time_seconds,0
34.65,3.0,1,0,0,0,968.0,991.02905
18.5,4.0,1,0,0,0,1191.0,876.8917
16.55,3.0,1,0,0,0,1078.0,848.3949
18.4,5.0,1,0,0,2,1275.0,867.2164
18.65,3.0,1,0,0,3,992.0,857.4166
16.4,3.0,1,0,0,0,1401.0,848.6011
16.5,3.0,1,0,0,3,685.0,851.7822
17.55,3.0,1,0,0,3,898.0,851.947
15.9,4.0,1,0,0,0,705.0,844.74945
46.7,6.0,1,0,0,3,1037.0,1099.0813
21.4,3.0,1,0,0,3,1066.0,910.1805
26.8,3.0,1,0,0,3,924.0,923.7888
15.55,3.0,1,0,0,0,1066.0,832.20294
22.8,4.0,1,0,0,0,767.0,918.05554
42.9,7.0,1,0,0,0,874.0,1097.3312
28.6,3.0,1,0,0,0,1488.0,942.01886
21.4,2.0,1,0,0,0,681.0,866.58325
25.7,4.0,1,0,0,2,1117.0,919.2566
21.4,2.0,1,0,0,2,1257.0,830.2545
15.85,4.0,1,0,0,2,1003.0,848.4912
20.95,3.0,1,0,0,3,972.0,895.38464
34.75,5.0,1,0,0,3,562.0,1000.3913
16.5,4.0,1,0,0,0,823.0,845.98706
15.5,2.0,1,0,0,0,624.0,821.0063
20.65,3.0,1,0,0,0,1006.0,917.95807
29.85,5.0,1,0,0,0,844.0,954.5195
17.9,3.0,1,0,0,0,1169.0,856.0908
37.15,6.0,1,0,0,2,950.0,979.8439
26.6,4.0,1,0,0,3,820.0,923.7888
24.4,3.0,1,0,0,3,771.0,923.7888
16.8,4.0,1,0,0,3,1140.0,851.947
21.4,3.0,1,0,0,3,768.0,910.1805
19.35,3.0,1,0,0,3,848.0,857.4209
21.4,2.0,1,0,0,3,764.0,844.5536
29.4,3.0,1,0,0,0,530.0,942.1551
15.05,3.0,1,0,0,0,605.0,809.391
49.65,3.0,1,0,0,0,1229.0,1172.7703
26.05,5.0,1,0,0,1,820.0,1333.8854
18.7,4.0,1,0,0,3,584.0,857.4166
25.05,4.0,1,0,0,3,966.0,923.7888
16.7,3.0,1,0,0,0,1045.0,846.15186
21.5,4.0,1,0,0,2,990.0,898.40497
21.45,4.0,1,0,0,3,930.0,907.6453
21.1,4.0,1,0,0,2,1057.0,912.3727
21.45,5.0,1,0,0,3,1587.0,955.4973
15.8,2.0,1,0,0,0,890.0,842.2401
15.5,4.0,1,0,0,0,1189.0,829.5987
16.85,3.0,1,0,0,0,978.0,846.15186
49.1,4.0,1,0,0,1,2005.0,1126.5583
16.15,4.0,1,0,0,3,1307.0,853.8567
15.9,4.0,1,0,0,2,1377.0,848.4912
16.7,3.0,1,0,0,2,910.0,846.12225
20.7,3.0,1,0,0,3,820.0,902.89606
16.7,3.0,1,0,0,3,1239.0,851.947
21.4,4.0,1,0,0,3,802.0,910.1805
18.95,4.0,1,0,0,0,1051.0,870.6239
15.1,4.0,1,0,0,2,1157.0,857.61084
17.9,3.0,1,0,0,3,879.0,857.4166
16.35,3.0,1,0,0,0,1056.0,848.6011
16.75,3.0,1,0,0,2,1460.0,846.12225
16.3,4.0,1,0,0,2,1200.0,848.0319
40.65,5.0,1,0,0,1,2965.0,1558.6674
21.4,6.0,1,0,0,1,820.0,1127.3601
16.85,3.0,1,0,0,3,726.0,851.947
34.15,7.0,1,0,0,3,985.0,1024.8219
26.4,3.0,1,0,0,3,1571.0,923.7888
15.9,3.0,1,0,0,0,1039.0,844.74945
24.8,4.0,1,0,0,2,1161.0,919.2566
16.3,3.0,1,0,0,2,869.0,848.0319
34.0,5.0,1,0,0,3,874.0,997.96454
18.25,3.0,1,0,0,3,569.0,857.4166
19.45,4.0,1,0,0,0,752.0,875.2445
44.7,8.0,1,0,0,2,1096.0,1105.4799
17.9,3.0,1,0,0,3,930.0,857.4166
15.9,2.0,1,0,0,3,1032.0,834.7939
15.8,3.0,1,0,0,3,1373.0,854.316
16.9,4.0,1,0,0,3,1321.0,851.947
15.2,3.0,1,0,0,3,803.0,865.95917
31.9,5.0,1,0,0,3,1337.0,996.6793
21.45,4.0,1,0,0,3,1329.0,907.6453
30.75,7.0,1,0,0,0,1423.0,1040.3464
21.4,2.0,1,0,0,0,1562.0,866.58325
15.5,4.0,1,0,0,0,1391.0,829.5987
26.25,5.0,1,0,0,2,863.0,929.8989
41.7,2.0,1,0,0,2,1567.0,1065.7233
29.65,6.0,1,0,0,2,901.0,943.8479
18.95,3.0,1,0,0,0,1166.0,870.6239
33.2,3.0,1,0,0,0,1199.0,988.6693
15.65,3.0,1,0,0,0,936.0,844.4786
23.3,3.0,1,0,0,3,1363.0,915.80035
18.6,2.0,1,0,0,0,1143.0,861.567
16.35,2.0,1,0,0,0,1016.0,846.09174
37.2,6.0,1,0,0,0,1460.0,993.8556
22.2,4.0,1,0,0,0,1425.0,916.5401
15.95,3.0,1,0,0,3,2286.0,854.316
18.05,3.0,1,0,0,3,1489.0,857.4166
38.75,6.0,1,0,0,3,1200.0,1014.55597
18.35,3.0,1,0,0,0,2125.0,867.0381
18.85,3.0,1,0,0,0,1944.0,870.6239
32.45,5.0,1,0,0,0,1644.0,999.02893
29.75,5.0,1,0,0,0,1338.0,947.34784
27.25,3.0,1,0,0,2,2563.0,919.3571
22.4,3.0,1,0,0,1,1819.0,1510.0393
16.35,3.0,1,0,0,0,820.0,848.6011
21.4,2.0,1,0,0,0,761.0,866.58325
42.95,8.0,1,0,0,3,1027.0,1108.971
42.25,7.0,1,0,0,3,1612.0,1108.971
16.55,3.0,1,0,0,3,1384.0,854.19006
21.4,6.0,1,0,0,3,1219.0,959.6746
17.35,3.0,1,0,0,0,1302.0,837.27203
17.75,4.0,1,0,0,2,669.0,846.676
29.3,3.0,1,0,0,3,1924.0,935.9681
29.5,4.0,1,0,0,3,919.0,938.66736
21.4,3.0,1,0,4,2,372.0,896.38055
21.4,2.0,1,0,4,0,363.0,835.4477
26.85,3.0,1,0,4,0,555.0,890.0051
26.6,6.0,1,0,4,0,848.0,887.83563
26.3,5.0,1,0,4,0,1317.0,897.01874
17.4,2.0,1,0,4,2,1006.0,812.4438
21.4,2.0,1,0,4,2,1193.0,821.5005
18.2,4.0,1,0,4,0,828.0,836.2374
32.55,3.0,1,0,4,3,1544.0,932.5541
18.15,3.0,1,0,4,2,1503.0,844.9854
16.9,2.0,1,0,4,2,1309.0,815.55835
18.4,2.0,1,0,4,3,796.0,826.53516
22.8,3.0,1,0,4,0,1027.0,885.8163
17.2,2.0,1,0,4,2,367.0,812.4438
16.2,2.0,1,0,4,0,1464.0,836.9337
17.9,3.0,1,0,4,0,493.0,837.5885
21.4,3.0,1,0,4,0,444.0,890.7514
15.95,3.0,1,0,4,2,571.0,839.37317
45.3,5.0,1,0,4,0,882.0,990.33905
22.6,2.0,1,0,4,2,1478.0,832.8104
24.65,3.0,1,0,4,0,495.0,890.0051
18.2,2.0,1,0,4,2,820.0,810.6084
17.85,3.0,1,0,4,0,529.0,818.76965
17.2,2.0,1,0,4,0,1470.0,822.78796
18.35,4.0,1,0,4,0,348.0,806.29376
50.25,7.0,1,0,4,2,766.0,1118.0073
16.9,2.0,1,0,4,3,1007.0,832.0389
15.7,2.0,1,0,4,0,749.0,820.6699
17.25,3.0,1,0,4,0,773.0,818.76965
23.65,3.0,1,0,4,2,1159.0,891.37213
16.2,2.0,1,0,4,2,911.0,817.2192
18.2,2.0,1,0,4,0,820.0,822.78796
16.45,3.0,1,0,4,3,330.0,850.6231
25.7,5.0,1,0,4,2,614.0,912.1997
21.4,8.0,1,0,4,2,1013.0,1062.0514
24.4,3.0,1,0,4,3,963.0,900.8644
35.9,3.0,1,0,4,0,1090.0,932.3071
18.45,2.0,1,0,4,0,507.0,798.6286
25.9,2.0,1,0,4,0,393.0,857.61084
30.3,4.0,1,0,4,2,544.0,944.92035
20.55,4.0,1,0,4,0,2725.0,898.2396
16.45,2.0,1,0,4,0,602.0,828.919
23.55,4.0,1,0,4,2,844.0,891.37213
24.7,3.0,1,0,4,2,493.0,901.9454
29.9,2.0,1,0,4,2,645.0,889.0118
18.95,3.0,1,0,4,2,600.0,844.9854
16.2,2.0,1,0,4,2,503.0,817.2192
15.45,2.0,1,0,4,2,528.0,815.2692
21.4,5.0,1,0,4,0,1628.0,930.4361
15.0,3.0,1,0,4,2,560.0,792.2926
21.2,2.0,1,0,4,3,882.0,849.34894
16.45,2.0,1,0,4,3,923.0,831.62524
21.85,3.0,1,0,4,2,1008.0,890.1612
30.95,2.0,1,0,4,3,973.0,932.62787
27.95,4.0,1,0,4,0,1360.0,894.64355
16.85,3.0,1,0,4,2,516.0,842.6304
39.85,5.0,1,0,4,2,906.0,1003.30695
21.4,2.0,1,0,4,0,443.0,835.4477
28.2,3.0,1,0,4,0,760.0,899.17816
23.4,3.0,1,0,4,0,755.0,889.21765
31.35,5.0,1,0,4,0,980.0,941.64276
24.2,4.0,1,0,4,2,692.0,901.9454
21.4,5.0,1,0,4,2,1129.0,945.38574
18.7,4.0,1,0,4,2,770.0,844.9854
19.7,3.0,1,0,4,0,549.0,843.1997
19.2,2.0,1,0,4,2,630.0,810.6084
28.75,4.0,1,0,4,0,1091.0,897.52655
16.45,2.0,1,0,4,2,800.0,815.1447
19.7,3.0,1,0,4,3,961.0,853.0929
25.4,3.0,1,0,4,1,820.0,1320.4503
52.45,4.0,1,0,4,0,931.0,1010.13763
15.2,2.0,1,0,4,0,331.0,801.7576
46.15,6.0,1,0,4,2,701.0,1008.1238
19.95,3.0,1,0,4,2,631.0,845.82275
21.4,8.0,1,0,4,0,887.0,1028.727
25.2,3.0,1,0,4,0,1631.0,890.0051
23.9,4.0,1,0,4,1,820.0,1321.4238
30.7,5.0,1,0,4,3,871.0,962.4874
29.15,3.0,1,0,4,3,605.0,908.3431
23.85,3.0,1,0,4,0,897.0,890.97876
21.4,3.0,1,0,5,2,330.0,960.2454
28.85,5.0,1,0,5,0,295.0,987.845
22.85,3.0,1,0,5,2,820.0,926.66895
28.35,4.0,1,0,5,2,552.0,957.8949
19.4,4.0,1,0,5,3,589.0,859.1843
15.85,3.0,1,0,5,3,860.0,844.6849
21.4,3.0,1,0,5,3,352.0,963.8551
23.1,4.0,1,0,5,0,345.0,958.0102
20.85,3.0,1,0,5,2,803.0,934.01697
24.1,4.0,1,0,5,2,529.0,935.4009
15.15,3.0,1,0,5,3,1325.0,826.1591
31.55,5.0,1,0,5,3,931.0,983.68414
18.15,3.0,1,0,5,0,763.0,870.54443
16.65,2.0,1,0,5,2,774.0,816.2269
17.9,2.0,1,0,5,0,401.0,835.0686
21.4,3.0,1,0,5,2,586.0,960.2454
28.85,5.0,1,0,5,2,820.0,967.73364
33.0,6.0,1,0,5,2,814.0,972.0731
26.35,4.0,1,0,5,3,583.0,938.7166
20.65,3.0,1,0,5,3,460.0,928.3299
21.4,3.0,1,0,5,3,972.0,963.8551
37.75,5.0,1,0,5,0,590.0,993.08545
50.45,5.0,1,0,5,0,1472.0,1132.4939
18.15,4.0,1,0,5,0,726.0,869.19336
18.65,3.0,1,0,5,0,452.0,889.74207
25.6,3.0,1,0,5,2,540.0,935.4009
20.35,3.0,1,0,5,0,820.0,949.4595
21.4,6.0,1,0,5,2,1471.0,1056.9056
19.65,3.0,1,0,5,2,922.0,855.12976
22.6,4.0,1,0,5,3,1156.0,931.2421
22.8,4.0,1,0,5,0,419.0,958.0102
21.65,4.0,1,0,5,0,309.0,939.7285
31.5,5.0,1,0,5,0,873.0,994.04224
21.4,2.0,1,0,5,0,819.0,871.134
15.7,3.0,1,0,5,2,709.0,837.92004
21.4,3.0,1,0,5,0,637.0,995.9394
45.25,7.0,1,0,5,2,388.0,1080.8438
17.9,2.0,1,0,5,1,820.0,1280.9518
18.85,2.0,1,0,5,3,312.0,828.6624
21.4,4.0,1,0,5,3,783.0,963.8551
42.5,3.0,1,0,5,0,763.0,1008.605
23.65,3.0,1,0,5,0,648.0,953.21796
21.4,3.0,1,0,5,2,1208.0,960.2454
24.8,4.0,1,0,5,0,712.0,963.143
24.6,4.0,1,0,5,0,410.0,963.143
17.65,3.0,1,0,5,3,628.0,849.9171
22.6,4.0,1,0,5,0,611.0,959.26764
21.4,3.0,1,0,5,0,2494.0,995.9394
20.4,4.0,1,0,5,0,640.0,949.4595
21.4,7.0,1,0,5,2,1160.0,1238.115
22.6,4.0,1,0,5,2,818.0,927.9264
26.8,3.0,1,0,5,2,657.0,935.4009
40.25,7.0,1,0,5,2,675.0,1090.0688
21.8,4.0,1,0,5,3,581.0,907.8755
17.15,3.0,1,0,5,0,820.0,848.29456
23.1,4.0,1,0,5,2,622.0,926.66895
23.35,4.0,1,0,5,2,797.0,930.4365
21.4,3.0,1,0,5,2,434.0,960.2454
16.65,3.0,1,0,5,2,820.0,843.7204
30.75,3.0,1,0,5,3,299.0,977.014
17.65,3.0,1,0,5,2,361.0,845.8627
39.7,6.0,1,0,5,2,1167.0,993.6394
21.4,2.0,1,0,5,2,514.0,837.0787
18.4,4.0,1,0,5,3,943.0,858.8179
22.1,4.0,1,0,5,3,820.0,911.11383
16.9,2.0,1,0,5,0,706.0,839.8394
39.5,6.0,1,0,5,2,498.0,974.2013
16.85,3.0,1,0,5,2,1088.0,845.3089
35.05,4.0,1,0,5,2,1068.0,984.1335
30.3,6.0,1,0,5,3,820.0,991.45605
24.55,3.0,1,0,5,0,433.0,963.143
42.75,5.0,1,0,5,0,799.0,1029.3527
21.4,3.0,1,0,5,0,1035.0,995.9394
31.05,5.0,1,0,5,0,422.0,995.95355
22.6,4.0,1,0,5,1,1585.0,1472.9995
15.15,3.0,1,0,5,0,269.0,819.778
27.0,6.0,1,0,5,0,621.0,990.5382
16.85,3.0,1,0,5,0,361.0,857.1744
37.7,6.0,1,0,5,2,1104.0,967.93805
16.9,4.0,1,0,5,2,441.0,845.3089
43.7,6.0,1,0,5,0,591.0,1025.0098
24.1,4.0,1,0,5,0,873.0,963.35956
18.1,4.0,1,0,5,0,480.0,869.19336
17.9,2.0,1,0,5,0,580.0,835.0686
23.4,3.0,1,0,5,0,1105.0,961.4117
15.9,2.0,1,0,5,2,928.0,812.5832
34.7,5.0,1,0,5,2,1164.0,984.5428
36.75,5.0,1,0,5,2,1317.0,984.1941
52.2,6.0,1,0,5,0,574.0,1212.2086
19.85,3.0,1,0,5,2,599.0,855.12976
23.6,5.0,1,0,6,2,947.0,953.0424
21.4,3.0,1,0,6,3,1380.0,964.90814
15.4,5.0,1,0,6,0,2906.0,930.6152
18.85,3.0,1,0,6,3,1060.0,861.2418
16.4,4.0,1,0,6,2,1131.0,848.4132
24.7,6.0,1,0,6,2,1478.0,990.33594
16.75,4.0,1,0,6,2,928.0,846.7524
31.5,6.0,1,0,6,3,766.0,1055.9735
18.5,4.0,1,0,6,3,1079.0,861.2418
25.0,5.0,1,0,6,0,367.0,982.95355
52.5,6.0,1,0,6,0,768.0,1109.2996
21.4,3.0,1,0,6,2,666.0,962.3263
30.25,4.0,1,0,6,2,955.0,1018.00214
18.75,4.0,1,0,6,3,820.0,861.2418
29.0,5.0,1,0,6,3,661.0,1004.5643
21.25,4.0,1,0,6,3,359.0,922.9914
29.75,4.0,1,0,6,3,510.0,976.20667
22.0,3.0,1,0,6,0,1016.0,944.0199
16.0,4.0,1,0,6,0,786.0,848.147
30.25,6.0,1,0,6,0,930.0,1059.3151
30.0,4.0,1,0,6,2,1238.0,979.2896
26.75,5.0,1,0,6,2,574.0,957.1074
19.75,4.0,1,0,6,3,1029.0,861.21234
22.5,4.0,1,0,6,2,938.0,928.4969
31.75,4.0,1,0,6,0,787.0,1040.1415
19.5,3.0,1,0,6,0,682.0,911.61755
16.0,3.0,1,0,6,3,544.0,846.689
29.25,5.0,1,0,6,3,670.0,1004.5643
23.25,4.0,1,0,6,2,474.0,932.5174
15.25,3.0,1,0,6,2,918.0,863.1144
16.0,4.0,1,0,6,0,1282.0,848.147
18.25,4.0,1,0,6,0,987.0,841.2778
27.0,5.0,1,0,6,2,1048.0,957.1074
15.5,3.0,1,0,6,2,1069.0,844.80566
15.25,4.0,1,0,6,2,553.0,863.1144
19.0,3.0,1,0,6,3,831.0,861.2418
16.25,4.0,1,0,6,3,965.0,851.60706
36.25,6.0,1,0,6,3,1416.0,1113.4623
22.75,4.0,1,0,6,0,1118.0,960.3207
17.25,2.0,1,0,6,3,769.0,831.527
18.75,2.0,1,0,6,3,489.0,829.6916
23.0,4.0,1,0,6,0,537.0,959.06323
33.75,6.0,1,0,6,2,1599.0,1062.1166
22.0,6.0,1,0,6,2,1762.0,973.36536
21.5,2.0,1,0,6,2,1250.0,845.32837
18.0,3.0,1,0,6,3,1307.0,861.2418
19.75,3.0,1,0,6,2,1747.0,858.1856
29.25,5.0,1,0,6,2,1099.0,1002.46484
15.0,3.0,1,0,6,3,1101.0,883.5024
19.25,4.0,1,0,6,2,619.0,858.1856
21.4,3.0,1,0,6,0,459.0,996.99243
29.75,5.0,1,0,6,0,397.0,1017.1456
22.75,4.0,1,0,6,2,352.0,930.00726
29.5,4.0,1,0,6,2,576.0,974.9676
17.25,3.0,1,0,6,2,820.0,848.89465
17.3,3.0,1,0,0,2,306.0,846.676
15.7,3.0,1,0,0,0,2587.0,844.74945
15.15,3.0,1,0,0,2,644.0,935.5717
46.2,4.0,1,0,0,2,644.0,1054.8711
26.6,4.0,1,0,0,2,987.0,919.2566
31.7,5.0,1,0,0,2,721.0,984.6131
17.3,3.0,1,0,0,3,816.0,851.947
30.2,5.0,1,0,0,2,988.0,1008.5885
21.9,4.0,1,0,0,3,970.0,904.14795
29.7,5.0,1,0,0,0,820.0,947.93274
22.1,5.0,1,0,0,3,1172.0,930.36615
17.5,4.0,1,0,0,3,784.0,851.947
21.4,4.0,1,0,0,2,1268.0,905.35425
21.4,2.0,1,0,0,3,2317.0,844.5536
15.85,3.0,1,0,0,2,820.0,848.4912
23.7,3.0,1,0,0,2,1313.0,925.9137
39.85,5.0,1,0,4,2,1158.0,1003.30695
53.0,3.0,1,0,4,0,2505.0,1114.7498
16.4,2.0,1,0,4,2,1031.0,817.2192
33.45,5.0,1,0,4,3,856.0,959.3345
41.8,4.0,1,0,4,2,513.0,992.01917
25.34,4.0,1,0,4,0,1299.0,890.0051
44.8,5.0,1,0,4,0,1022.0,990.33905
20.85,2.0,1,0,4,2,621.0,831.84656
37.2,4.0,1,0,4,0,1014.0,928.99066
25.2,3.0,1,0,4,0,1432.0,890.0051
52.15,5.0,1,0,4,0,966.0,1198.4651
20.45,2.0,1,0,4,0,1250.0,848.70917
16.1,3.0,1,0,4,0,820.0,813.05634
30.15,3.0,1,0,4,2,1707.0,1097.4094
18.0,2.0,1,0,4,0,956.0,822.78796
27.15,4.0,1,0,4,2,689.0,902.1075
35.2,8.0,1,1,6,2,1192.0,1269.8033
31.25,6.0,1,1,6,0,1232.0,1311.8815
20.5,3.0,1,1,6,0,1930.0,1059.8325
27.0,4.0,1,1,6,0,927.0,1159.9338
21.0,3.0,1,1,6,0,820.0,1012.54645
41.4,7.0,1,1,6,0,1426.0,1257.6077
24.0,5.0,1,1,6,0,956.0,1132.8058
25.4,2.0,1,0,4,2,2462.0,900.3225
34.9,2.0,1,0,4,0,1152.0,927.18286
39.9,3.0,1,0,4,0,1147.0,963.26245
15.8,2.0,1,0,4,3,931.0,828.7817
27.4,2.0,1,0,4,3,820.0,877.9066
24.1,2.0,1,0,4,2,665.0,873.048
43.9,3.0,1,0,4,2,1151.0,988.3987
33.1,3.0,1,0,4,2,813.0,928.6647
36.5,3.0,1,0,4,0,2803.0,940.903
19.0,2.0,1,0,4,1,820.0,1278.8632
43.8,3.0,1,0,4,3,820.0,987.5628
15.8,2.0,1,0,4,3,433.0,828.7817
17.8,2.0,1,0,4,1,2461.0,1278.8632
23.3,2.0,1,0,4,0,1027.0,844.07446
52.0,3.0,1,0,4,0,1008.0,1096.5765
22.8,2.0,1,0,4,3,894.0,846.7409
30.1,2.0,1,0,4,2,1067.0,1088.7344
32.7,2.0,1,0,4,2,773.0,916.5363
17.9,2.0,1,0,4,0,1249.0,822.78796
32.3,3.0,1,0,4,0,626.0,925.1207
21.4,4.0,1,0,6,1,2533.0,1139.161
30.45,3.0,1,0,6,0,1651.0,1031.1764
21.4,8.0,1,0,6,0,2538.0,1267.6735
15.95,2.0,1,0,6,2,408.0,814.6402
29.95,3.0,1,0,6,2,730.0,979.2896
25.0,3.0,1,0,6,2,806.0,937.48175
22.0,5.0,1,0,6,3,800.0,942.42456
46.4,8.0,1,0,6,2,1359.0,1101.8478
33.9,2.0,1,0,6,0,2728.0,1040.9818
15.9,3.0,1,0,6,3,750.0,846.689
27.0,3.0,1,0,6,0,678.0,964.19604
46.0,3.0,1,0,6,0,1201.0,1069.0549
21.4,3.0,1,0,6,3,820.0,964.90814
17.0,4.0,1,0,6,2,1483.0,844.0979
25.9,3.0,1,0,6,0,1377.0,964.19604
26.9,3.0,1,0,6,2,710.0,937.48175
36.4,4.0,1,0,6,0,1073.0,1071.7091
23.4,2.0,1,0,6,2,1343.0,871.6503
26.9,3.0,1,0,6,0,820.0,964.19604
21.4,3.0,1,0,6,0,1319.0,996.99243
34.4,5.0,1,0,6,0,1097.0,1072.291
21.4,3.0,1,0,6,0,2927.0,996.99243
30.5,4.0,1,0,6,0,966.0,1031.1764
26.0,5.0,1,0,6,0,1013.0,982.95355
24.0,5.0,1,0,6,0,775.0,983.1701
21.4,2.0,1,0,6,2,670.0,838.73975
15.45,3.0,1,0,6,2,504.0,844.80566
19.95,3.0,1,0,6,3,841.0,864.47595
31.9,5.0,1,0,6,0,771.0,1068.4069
32.95,5.0,1,0,6,2,2050.0,1042.0691
33.85,3.0,1,0,6,3,1058.0,1037.1484
44.0,3.0,1,0,6,3,820.0,1075.6323
24.45,2.0,1,0,6,2,942.0,911.96234
26.9,3.0,1,0,6,2,772.0,937.48175
25.9,3.0,1,0,6,0,1380.0,964.19604
24.0,3.0,1,0,6,2,1256.0,937.48175
33.45,5.0,1,0,6,3,1007.0,1055.7786
35.5,4.0,1,0,6,2,1017.0,1056.7631
31.9,5.0,1,0,6,0,1231.0,1068.4069
28.0,5.0,1,0,6,2,1257.0,992.76544
23.1,5.0,1,0,6,0,1140.0,979.10516
33.6,8.0,1,0,6,2,978.0,1053.7032
18.85,3.0,1,0,6,2,720.0,858.2151
42.1,6.0,1,0,6,2,1415.0,1101.7502
16.7,6.0,1,0,6,0,841.0,884.8573
47.95,6.0,1,0,6,0,1347.0,1098.5142
21.4,3.0,1,0,6,2,2060.0,962.3263
31.7,6.0,1,0,6,0,982.0,1068.2797
35.2,7.0,1,0,6,2,1551.0,1082.0087
16.1,4.0,1,0,6,0,1145.0,838.8968
34.15,7.0,1,0,6,0,807.0,1074.5675
17.5,3.0,1,0,4,2,841.0,839.5158
21.25,3.0,1,0,4,2,1446.0,890.665
19.9,3.0,1,0,4,0,1057.0,847.18036
20.4,3.0,1,0,4,2,1007.0,883.0897
15.55,2.0,1,0,4,0,589.0,808.62195
20.95,2.0,1,0,4,0,2750.0,852.6574
17.7,3.0,1,0,4,2,562.0,839.5158
21.4,3.0,1,0,4,0,1050.0,890.7514
23.6,3.0,1,0,4,0,702.0,881.02405
15.4,2.0,1,0,4,2,1119.0,795.60974
18.6,2.0,1,0,4,2,750.0,810.6084
18.6,2.0,1,0,4,2,614.0,810.6084
22.6,3.0,1,0,4,0,789.0,887.0736
18.8,2.0,1,0,4,0,633.0,831.9981
21.4,3.0,1,0,4,2,820.0,896.38055
23.7,4.0,1,0,4,3,726.0,920.00867
20.45,4.0,1,0,4,0,1264.0,880.0385
18.7,2.0,1,0,4,0,678.0,831.9981
18.15,3.0,1,0,4,2,656.0,844.9854
15.45,3.0,1,0,4,2,1653.0,842.34125
17.6,2.0,1,0,4,0,1334.0,822.78796
23.75,3.0,1,0,4,2,824.0,900.9942
15.8,2.0,1,0,4,3,514.0,828.7817
16.9,2.0,1,0,5,2,688.0,817.8154
16.6,4.0,1,0,5,0,594.0,855.5859
32.75,4.0,1,0,5,2,1262.0,956.6063
37.75,7.0,1,0,5,2,614.0,1017.30646
25.6,4.0,1,0,5,0,459.0,963.143
24.65,4.0,1,0,5,2,676.0,935.4009
48.7,8.0,1,0,5,2,845.0,1104.3586
21.1,5.0,1,0,5,2,963.0,950.2608
21.85,3.0,1,0,5,2,640.0,907.504
25.8,4.0,1,0,5,3,1349.0,938.7166
21.85,3.0,1,0,5,2,2549.0,907.504
31.0,6.0,1,0,5,2,1310.0,978.0108
21.4,2.0,1,0,5,2,351.0,837.0787
17.85,3.0,1,0,5,3,1135.0,849.9171
16.15,3.0,1,0,5,0,622.0,862.32837
31.3,4.0,1,0,5,0,506.0,975.8606
38.75,7.0,1,0,5,3,1553.0,1056.1798
16.65,4.0,1,0,5,0,839.0,855.5859
28.3,5.0,1,0,5,2,524.0,969.38525
42.8,6.0,1,0,5,2,1337.0,1029.8555
27.05,5.0,1,0,5,3,460.0,948.4066
21.4,3.0,1,0,5,2,510.0,960.2454
25.6,4.0,1,0,5,2,331.0,935.4009
17.85,3.0,1,0,5,3,593.0,849.9171
21.15,3.0,1,0,5,0,1200.0,955.6737
24.85,5.0,1,0,5,0,758.0,971.81635
15.2,3.0,1,0,5,3,461.0,867.81415
38.75,7.0,1,0,5,3,1116.0,1056.1798
33.55,4.0,1,0,5,0,2085.0,978.22034
24.1,4.0,1,0,5,0,927.0,963.35956
24.1,4.0,1,0,5,2,521.0,935.4009
42.45,6.0,1,0,5,2,483.0,1029.8555
21.35,5.0,1,0,5,3,1442.0,1016.0967
15.4,3.0,1,0,5,0,421.0,901.5126
33.0,6.0,1,0,5,2,741.0,972.0731
15.2,3.0,1,0,5,3,431.0,867.81415
21.85,3.0,1,0,5,3,444.0,911.11383
23.85,3.0,1,0,5,3,568.0,939.69025
17.15,3.0,1,0,5,0,445.0,848.29456
21.6,4.0,1,0,5,2,541.0,903.34894
28.1,4.0,1,0,5,2,937.0,954.55176
26.85,5.0,1,0,5,2,554.0,946.8913
25.6,4.0,1,0,5,0,486.0,963.143
16.45,2.0,1,0,5,0,359.0,837.8373
21.4,3.0,1,0,5,0,868.0,995.9394
15.9,2.0,1,0,5,2,758.0,812.5832
45.75,7.0,1,0,5,2,867.0,1153.6179
38.8,6.0,1,0,5,0,485.0,998.6988
21.4,2.0,1,0,5,2,461.0,837.0787
16.6,4.0,1,0,5,2,340.0,843.7204
15.9,2.0,1,0,5,3,313.0,825.26556
29.8,3.0,1,0,5,0,1063.0,976.4038
16.45,2.0,1,0,5,2,963.0,815.8133
22.05,5.0,1,0,5,3,655.0,933.23627
48.2,3.0,1,0,5,3,863.0,1049.9208
20.9,4.0,1,0,5,2,801.0,926.69434
23.35,4.0,1,0,5,2,1081.0,930.4365
21.4,2.0,1,0,5,2,660.0,837.0787
19.6,3.0,1,0,5,2,484.0,855.12976
26.85,5.0,1,0,5,0,630.0,971.81635
29.3,6.0,1,0,5,2,921.0,1007.0441
23.6,4.0,1,0,5,2,635.0,922.2429
16.65,3.0,1,0,5,3,604.0,848.3286
16.15,3.0,1,0,5,0,547.0,862.32837
16.65,3.0,1,0,5,3,551.0,848.3286
19.4,3.0,1,0,5,0,448.0,902.1792
23.85,3.0,1,0,5,2,862.0,936.3745
28.85,2.0,1,0,5,2,971.0,934.3681
17.9,2.0,1,0,5,3,660.0,828.6624
17.15,3.0,1,0,5,0,1351.0,848.29456
21.4,3.0,1,0,5,0,680.0,995.9394
25.65,5.0,1,0,5,2,623.0,946.8913
26.85,5.0,1,0,5,0,379.0,971.81635
30.8,4.0,1,0,5,2,1002.0,973.8867
15.9,2.0,1,0,5,2,275.0,812.5832
19.6,3.0,1,0,5,2,566.0,855.12976
